SH, 28, 1982033118, , MANN, 0, 32S, 1592E, 20, -999
SH, 28, 1982040100, , MANN, 0, 43S, 1584E, 20, -999
SH, 28, 1982040106, , MANN, 0, 53S, 1580E, 25, -999
SH, 28, 1982040112, , MANN, 0, 63S, 1581E, 25, -999
SH, 28, 1982040118, , MANN, 0, 73S, 1582E, 30, -999
SH, 28, 1982040200, , MANN, 0, 83S, 1584E, 30, -999
SH, 28, 1982040206, , MANN, 0, 91S, 1586E, 35, -999
SH, 28, 1982040212, , MANN, 0, 97S, 1586E, 35, -999
SH, 28, 1982040218, , MANN, 0, 101S, 1585E, 40, -999
SH, 28, 1982040300, , MANN, 0, 105S, 1584E, 45, -999
SH, 28, 1982040306, , MANN, 0, 109S, 1582E, 50, -999
SH, 28, 1982040312, , MANN, 0, 113S, 1580E, 55, -999
SH, 28, 1982040318, , MANN, 0, 118S, 1577E, 60, -999
SH, 28, 1982040400, , MANN, 0, 124S, 1574E, 65, -999
SH, 28, 1982040406, , MANN, 0, 133S, 1571E, 70, -999
SH, 28, 1982040412, , MANN, 0, 143S, 1568E, 75, -999
SH, 28, 1982040418, , MANN, 0, 153S, 1566E, 80, -999
SH, 28, 1982040500, , MANN, 0, 165S, 1565E, 85, -999
SH, 28, 1982040506, , MANN, 0, 176S, 1566E, 90, -999
SH, 28, 1982040512, , MANN, 0, 186S, 1569E, 95, -999
SH, 28, 1982040518, , MANN, 0, 195S, 1575E, 100, -999
SH, 28, 1982040600, , MANN, 0, 203S, 1583E, 90, -999
SH, 28, 1982040606, , MANN, 0, 211S, 1591E, 85, -999
SH, 28, 1982040612, , MANN, 0, 218S, 1599E, 80, -999
SH, 28, 1982040618, , MANN, 0, 226S, 1608E, 75, -999
SH, 28, 1982040700, , MANN, 0, 235S, 1619E, 70, -999
SH, 28, 1982040706, , MANN, 0, 244S, 1632E, 65, -999
SH, 28, 1982040712, , MANN, 0, 253S, 1646E, 60, -999
SH, 28, 1982040718, , MANN, 0, 263S, 1661E, 55, -999
SH, 28, 1982040800, , MANN, 0, 273S, 1678E, 50, -999
SH, 28, 1982040806, , MANN, 0, 283S, 1698E, 45, -999
SH, 28, 1982040812, , MANN, 0, 295S, 1719E, 40, -999
SH, 28, 1982040818, , MANN, 0, 310S, 1743E, 40, -999
SH, 28, 1982040900, , MANN, 0, 327S, 1769E, 35, -999
SH, 28, 1982040906, , MANN, 0, 348S, 1797E, 30, -999
