SH, 15, 1982012518, , MANN, 0, 169S, 1732E, 25, -999
SH, 15, 1982012600, , MANN, 0, 171S, 1732E, 25, -999
SH, 15, 1982012606, , MANN, 0, 173S, 1733E, 30, -999
SH, 15, 1982012612, , MANN, 0, 176S, 1735E, 35, -999
SH, 15, 1982012618, , MANN, 0, 179S, 1737E, 40, -999
SH, 15, 1982012700, , MANN, 0, 182S, 1737E, 45, -999
SH, 15, 1982012706, , MANN, 0, 184S, 1738E, 50, -999
SH, 15, 1982012712, , MANN, 0, 186S, 1741E, 55, -999
SH, 15, 1982012718, , MANN, 0, 187S, 1744E, 60, -999
SH, 15, 1982012800, , MANN, 0, 187S, 1747E, 65, -999
SH, 15, 1982012806, , MANN, 0, 187S, 1750E, 70, -999
SH, 15, 1982012812, , MANN, 0, 187S, 1752E, 70, -999
SH, 15, 1982012818, , MANN, 0, 187S, 1753E, 65, -999
SH, 15, 1982012900, , MANN, 0, 187S, 1755E, 65, -999
SH, 15, 1982012906, , MANN, 0, 188S, 1757E, 65, -999
SH, 15, 1982012912, , MANN, 0, 189S, 1758E, 65, -999
SH, 15, 1982012918, , MANN, 0, 191S, 1759E, 65, -999
SH, 15, 1982013000, , MANN, 0, 193S, 1760E, 60, -999
SH, 15, 1982013006, , MANN, 0, 196S, 1761E, 55, -999
SH, 15, 1982013012, , MANN, 0, 200S, 1763E, 55, -999
SH, 15, 1982013018, , MANN, 0, 208S, 1767E, 50, -999
SH, 15, 1982013100, , MANN, 0, 221S, 1772E, 50, -999
SH, 15, 1982013106, , MANN, 0, 234S, 1778E, 45, -999
SH, 15, 1982013112, , MANN, 0, 245S, 1782E, 45, -999
SH, 15, 1982013118, , MANN, 0, 257S, 1786E, 40, -999
SH, 15, 1982020100, , MANN, 0, 272S, 1787E, 40, -999
SH, 15, 1982020106, , MANN, 0, 287S, 1784E, 35, -999
SH, 15, 1982020112, , MANN, 0, 302S, 1779E, 30, -999
SH, 15, 1982020118, , MANN, 0, 318S, 1770E, 25, -999
