SH, 24, 1979040606, , MANN, 0, 111S, 1503E, 25, 1002
SH, 24, 1979040612, , MANN, 0, 111S, 1497E, 20, 1004
SH, 24, 1979040618, , MANN, 0, 110S, 1491E, 25, 1002
SH, 24, 1979040700, , MANN, 0, 109S, 1483E, 20, 1005
SH, 24, 1979040706, , MANN, 0, 108S, 1473E, 25, 1002
SH, 24, 1979040712, , MANN, 0, 108S, 1462E, 20, 1004
SH, 24, 1979040718, , MANN, 0, 108S, 1450E, 25, 1002
SH, 24, 1979040800, , MANN, 0, 108S, 1439E, 25, 1003
SH, 24, 1979040806, , MANN, 0, 108S, 1429E, 25, 1003
SH, 24, 1979040812, , MANN, 0, 108S, 1425E, 25, 1003
SH, 24, 1979040818, , MANN, 0, 108S, 1425E, 25, 1003
SH, 24, 1979040900, , MANN, 0, 108S, 1419E, 20, 1004
SH, 24, 1979040906, , MANN, 0, 108S, 1412E, 25, 1003
SH, 24, 1979040912, , MANN, 0, 107S, 1405E, 20, 1004
SH, 24, 1979040918, , MANN, 0, 107S, 1398E, 25, 1003
SH, 24, 1979041000, , MANN, 0, 107S, 1392E, 25, 1003
SH, 24, 1979041006, , MANN, 0, 106S, 1385E, 30, 999
SH, 24, 1979041012, , MANN, 0, 105S, 1380E, 25, 1001
SH, 24, 1979041018, , MANN, 0, 105S, 1376E, 30, 1000
SH, 24, 1979041100, , MANN, 0, 105S, 1372E, 30, 999
SH, 24, 1979041106, , MANN, 0, 105S, 1369E, 35, 996
SH, 24, 1979041112, , MANN, 0, 105S, 1369E, 30, 1000
SH, 24, 1979041118, , MANN, 0, 105S, 1369E, 30, 999
SH, 24, 1979041200, , MANN, 0, 105S, 1369E, 30, 999
SH, 24, 1979041206, , MANN, 0, 106S, 1370E, 30, 999
SH, 24, 1979041212, , MANN, 0, 106S, 1372E, 30, 1000
SH, 24, 1979041218, , MANN, 0, 107S, 1374E, 30, 1000
SH, 24, 1979041300, , MANN, 0, 108S, 1378E, 30, 1000
SH, 24, 1979041306, , MANN, 0, 109S, 1385E, 35, 996
SH, 24, 1979041312, , MANN, 0, 111S, 1393E, 30, 1000
SH, 24, 1979041318, , MANN, 0, 115S, 1399E, 40, 995
SH, 24, 1979041400, , MANN, 0, 119S, 1405E, 35, 996
SH, 24, 1979041406, , MANN, 0, 122S, 1414E, 35, 996
SH, 24, 1979041412, , MANN, 0, 124S, 1434E, 25, 1002
SH, 24, 1979041418, , MANN, 0, 124S, 1457E, 30, 1000
SH, 24, 1979041500, , MANN, 0, 126S, 1475E, 25, 1001
SH, 24, 1979041506, , MANN, 0, 139S, 1487E, 35, -999
SH, 24, 1979041512, , MANN, 0, 145S, 1509E, 35, -999
SH, 24, 1979041518, , MANN, 0, 148S, 1528E, 30, -999
SH, 24, 1979041600, , MANN, 0, 150S, 1547E, 30, -999
SH, 24, 1979041606, , MANN, 0, 151S, 1575E, 30, -999
SH, 24, 1979041612, , MANN, 0, 152S, 1603E, 30, -999
SH, 24, 1979041618, , MANN, 0, 153S, 1629E, 30, -999
SH, 24, 1979041700, , MANN, 0, 153S, 1656E, 30, -999
