SH, 18, 1963020406, , MANN, 0, 184S, 1185E, 30, 999
SH, 18, 1963020412, , MANN, 0, 190S, 1177E, 35, 997
SH, 18, 1963020418, , MANN, 0, 195S, 1169E, 35, 996
SH, 18, 1963020500, , MANN, 0, 201S, 1161E, 40, 995
SH, 18, 1963020506, , MANN, 0, 206S, 1153E, 45, 991
SH, 18, 1963020512, , MANN, 0, 207S, 1147E, 50, 989
SH, 18, 1963020518, , MANN, 0, 206S, 1143E, 50, 987
SH, 18, 1963020600, , MANN, 0, 202S, 1141E, 55, 985
SH, 18, 1963020606, , MANN, 0, 200S, 1142E, 60, 980
SH, 18, 1963020612, , MANN, 0, 200S, 1145E, 70, 975
SH, 18, 1963020618, , MANN, 0, 201S, 1147E, 75, 970
SH, 18, 1963020700, , MANN, 0, 202S, 1148E, 85, 962
SH, 18, 1963020706, , MANN, 0, 207S, 1151E, 95, 953
SH, 18, 1963020712, , MANN, 0, 213S, 1153E, 105, 943
SH, 18, 1963020718, , MANN, 0, 220S, 1156E, 70, 949
SH, 18, 1963020800, , MANN, 0, 227S, 1160E, 50, 964
SH, 18, 1963020806, , MANN, 0, 237S, 1167E, 40, 972
SH, 18, 1963020812, , MANN, 0, 247S, 1177E, 35, 976
SH, 18, 1963020818, , MANN, 0, 257S, 1186E, 30, 980
SH, 18, 1963020900, , MANN, 0, 267S, 1196E, 30, 984
SH, 18, 1963020906, , MANN, 0, 276S, 1211E, 30, 989
SH, 18, 1963020912, , MANN, 0, 285S, 1230E, 25, 993
SH, 18, 1963020918, , MANN, 0, 293S, 1249E, 25, 998
SH, 18, 1963021000, , MANN, 0, 302S, 1268E, 20, 1002
