SH, 01, 1967103006, , MANN, 0, 100S, 710E, 25, -999
SH, 01, 1967103012, , MANN, 0, 99S, 701E, 25, -999
SH, 01, 1967103018, , MANN, 0, 100S, 693E, 30, -999
SH, 01, 1967103100, , MANN, 0, 100S, 687E, 30, -999
SH, 01, 1967103106, , MANN, 0, 102S, 680E, 35, -999
SH, 01, 1967103112, , MANN, 0, 102S, 672E, 40, -999
SH, 01, 1967103118, , MANN, 0, 102S, 665E, 40, -999
SH, 01, 1967110100, , MANN, 0, 100S, 658E, 40, -999
SH, 01, 1967110106, , MANN, 0, 98S, 650E, 35, -999
SH, 01, 1967110112, , MANN, 0, 97S, 642E, 35, -999
SH, 01, 1967110118, , MANN, 0, 100S, 636E, 35, -999
SH, 01, 1967110200, , MANN, 0, 101S, 629E, 30, -999
SH, 01, 1967110206, , MANN, 0, 100S, 622E, 25, -999
