SH, 21, 1968030706, , MANN, 0, 137S, 530E, 35, -999
SH, 21, 1968030712, , MANN, 0, 141S, 527E, 35, -999
SH, 21, 1968030718, , MANN, 0, 145S, 523E, 40, -999
SH, 21, 1968030800, , MANN, 0, 150S, 520E, 40, -999
SH, 21, 1968030806, , MANN, 0, 157S, 520E, 40, -999
SH, 21, 1968030812, , MANN, 0, 159S, 520E, 40, -999
SH, 21, 1968030818, , MANN, 0, 160S, 520E, 45, -999
SH, 21, 1968030900, , MANN, 0, 161S, 520E, 45, -999
SH, 21, 1968030906, , MANN, 0, 162S, 520E, 45, -999
SH, 21, 1968030912, , MANN, 0, 170S, 520E, 45, -999
SH, 21, 1968030918, , MANN, 0, 178S, 520E, 40, -999
SH, 21, 1968031000, , MANN, 0, 185S, 520E, 40, -999
SH, 21, 1968031006, , MANN, 0, 197S, 522E, 40, -999
SH, 21, 1968031012, , MANN, 0, 205S, 527E, 40, -999
SH, 21, 1968031018, , MANN, 0, 215S, 530E, 40, -999
SH, 21, 1968031100, , MANN, 0, 222S, 532E, 35, -999
SH, 21, 1968031106, , MANN, 0, 235S, 535E, 35, -999
SH, 21, 1968031112, , MANN, 0, 251S, 532E, 35, -999
SH, 21, 1968031118, , MANN, 0, 250S, 532E, 30, -999
SH, 21, 1968031200, , MANN, 0, 260S, 530E, 35, -999
SH, 21, 1968031206, , MANN, 0, 269S, 530E, 30, -999
SH, 21, 1968031212, , MANN, 0, 276S, 530E, 25, -999
SH, 21, 1968031218, , MANN, 0, 280S, 530E, 25, -999
SH, 21, 1968031300, , MANN, 0, 291S, 530E, 25, -999
SH, 21, 1968031306, , MANN, 0, 300S, 531E, 25, -999
SH, 21, 1968031312, , MANN, 0, 308S, 535E, 25, -999
SH, 21, 1968031318, , MANN, 0, 320S, 540E, 25, -999
SH, 21, 1968031400, , MANN, 0, 330S, 547E, 25, -999
SH, 21, 1968031406, , MANN, 0, 340S, 551E, 25, -999
