SH, 24, 1965022200, , MANN, 0, 118S, 1371E, 30, 999
SH, 24, 1965022206, , MANN, 0, 117S, 1369E, 30, 999
SH, 24, 1965022212, , MANN, 0, 112S, 1373E, 35, 998
SH, 24, 1965022218, , MANN, 0, 112S, 1379E, 35, 997
SH, 24, 1965022300, , MANN, 0, 113S, 1376E, 35, 996
SH, 24, 1965022306, , MANN, 0, 115S, 1373E, 35, 996
SH, 24, 1965022312, , MANN, 0, 113S, 1371E, 35, 996
SH, 24, 1965022318, , MANN, 0, 110S, 1369E, 35, 996
SH, 24, 1965022400, , MANN, 0, 110S, 1366E, 35, 996
SH, 24, 1965022406, , MANN, 0, 111S, 1364E, 35, 996
SH, 24, 1965022412, , MANN, 0, 113S, 1363E, 35, 996
SH, 24, 1965022418, , MANN, 0, 115S, 1363E, 35, 996
SH, 24, 1965022500, , MANN, 0, 115S, 1362E, 40, 995
SH, 24, 1965022506, , MANN, 0, 115S, 1360E, 40, 995
SH, 24, 1965022512, , MANN, 0, 117S, 1358E, 40, 994
SH, 24, 1965022518, , MANN, 0, 119S, 1355E, 40, 994
SH, 24, 1965022600, , MANN, 0, 117S, 1353E, 40, 994
SH, 24, 1965022606, , MANN, 0, 115S, 1350E, 40, 994
SH, 24, 1965022612, , MANN, 0, 114S, 1347E, 40, 994
SH, 24, 1965022618, , MANN, 0, 113S, 1344E, 40, 994
SH, 24, 1965022700, , MANN, 0, 113S, 1340E, 40, 994
SH, 24, 1965022706, , MANN, 0, 113S, 1335E, 40, 994
SH, 24, 1965022712, , MANN, 0, 114S, 1329E, 40, 994
SH, 24, 1965022718, , MANN, 0, 115S, 1325E, 40, 995
SH, 24, 1965022800, , MANN, 0, 118S, 1321E, 35, 996
SH, 24, 1965022806, , MANN, 0, 122S, 1317E, 35, 997
SH, 24, 1965022812, , MANN, 0, 127S, 1313E, 35, 998
SH, 24, 1965022818, , MANN, 0, 133S, 1309E, 30, 999
SH, 24, 1965030100, , MANN, 0, 144S, 1307E, 30, 999
SH, 24, 1965030106, , MANN, 0, 156S, 1305E, 30, 999
