SH, 06, 1968121900, , MANN, 0, 130S, 1081E, 25, 1001
SH, 06, 1968121906, , MANN, 0, 130S, 1081E, 25, 1001
SH, 06, 1968121912, , MANN, 0, 130S, 1081E, 25, 1001
SH, 06, 1968121918, , MANN, 0, 130S, 1081E, 25, 1001
SH, 06, 1968122000, , MANN, 0, 130S, 1081E, 25, 1001
SH, 06, 1968122006, , MANN, 0, 130S, 1081E, 25, 1001
SH, 06, 1968122012, , MANN, 0, 130S, 1081E, 25, 1001
SH, 06, 1968122018, , MANN, 0, 130S, 1081E, 25, 1001
SH, 06, 1968122100, , MANN, 0, 130S, 1081E, 25, 1001
SH, 06, 1968122106, , MANN, 0, 130S, 1081E, 25, 1001
SH, 06, 1968122112, , MANN, 0, 130S, 1081E, 25, 1001
SH, 06, 1968122118, , MANN, 0, 130S, 1081E, 25, 1001
SH, 06, 1968122200, , MANN, 0, 130S, 1079E, 25, 1001
SH, 06, 1968122206, , MANN, 0, 130S, 1077E, 25, 1001
SH, 06, 1968122212, , MANN, 0, 130S, 1075E, 25, 1002
SH, 06, 1968122218, , MANN, 0, 130S, 1073E, 25, 1002
SH, 06, 1968122300, , MANN, 0, 130S, 1070E, 25, 1003
SH, 06, 1968122306, , MANN, 0, 130S, 1068E, 25, 1003
SH, 06, 1968122312, , MANN, 0, 130S, 1066E, 25, 1003
SH, 06, 1968122318, , MANN, 0, 130S, 1064E, 25, 1003
