SH, 05, 1966121206, , MANN, 0, 107S, 552E, 35, -999
SH, 05, 1966121212, , MANN, 0, 109S, 543E, 35, -999
SH, 05, 1966121218, , MANN, 0, 109S, 535E, 40, -999
SH, 05, 1966121300, , MANN, 0, 110S, 527E, 40, -999
SH, 05, 1966121306, , MANN, 0, 110S, 518E, 40, -999
SH, 05, 1966121312, , MANN, 0, 110S, 502E, 45, -999
SH, 05, 1966121318, , MANN, 0, 110S, 488E, 50, -999
SH, 05, 1966121400, , MANN, 0, 110S, 472E, 50, -999
SH, 05, 1966121406, , MANN, 0, 113S, 462E, 50, -999
SH, 05, 1966121412, , MANN, 0, 121S, 453E, 50, -999
SH, 05, 1966121418, , MANN, 0, 132S, 449E, 50, -999
SH, 05, 1966121500, , MANN, 0, 143S, 448E, 55, -999
SH, 05, 1966121506, , MANN, 0, 154S, 448E, 60, -999
SH, 05, 1966121512, , MANN, 0, 167S, 450E, 45, -999
SH, 05, 1966121518, , MANN, 0, 178S, 452E, 30, -999
SH, 05, 1966121600, , MANN, 0, 183S, 460E, 25, -999
SH, 05, 1966121606, , MANN, 0, 186S, 471E, 25, -999
SH, 05, 1966121612, , MANN, 0, 185S, 487E, 25, -999
SH, 05, 1966121618, , MANN, 0, 185S, 500E, 30, -999
SH, 05, 1966121700, , MANN, 0, 192S, 512E, 40, -999
SH, 05, 1966121706, , MANN, 0, 201S, 520E, 45, -999
SH, 05, 1966121712, , MANN, 0, 209S, 528E, 45, -999
SH, 05, 1966121718, , MANN, 0, 217S, 532E, 40, -999
SH, 05, 1966121800, , MANN, 0, 225S, 530E, 40, -999
SH, 05, 1966121806, , MANN, 0, 230S, 520E, 40, -999
SH, 05, 1966121812, , MANN, 0, 232S, 518E, 35, -999
SH, 05, 1966121818, , MANN, 0, 235S, 515E, 35, -999
SH, 05, 1966121900, , MANN, 0, 238S, 513E, 35, -999
SH, 05, 1966121906, , MANN, 0, 240S, 512E, 35, -999
SH, 05, 1966121912, , MANN, 0, 247S, 513E, 35, -999
SH, 05, 1966121918, , MANN, 0, 253S, 522E, 35, -999
SH, 05, 1966122000, , MANN, 0, 255S, 539E, 35, -999
SH, 05, 1966122006, , MANN, 0, 256S, 555E, 35, -999
SH, 05, 1966122012, , MANN, 0, 266S, 564E, 35, -999
SH, 05, 1966122018, , MANN, 0, 276S, 573E, 35, -999
SH, 05, 1966122100, , MANN, 0, 288S, 582E, 35, -999
SH, 05, 1966122106, , MANN, 0, 300S, 591E, 35, -999
SH, 05, 1966122112, , MANN, 0, 312S, 600E, 35, -999
SH, 05, 1966122118, , MANN, 0, 327S, 608E, 35, -999
SH, 05, 1966122200, , MANN, 0, 338S, 616E, 30, -999
SH, 05, 1966122206, , MANN, 0, 349S, 621E, 25, -999
