SH, 05, 1974120106, , MANN, 0, 112S, 1272E, 50, 987
SH, 05, 1974120112, , MANN, 0, 115S, 1274E, 55, 985
SH, 05, 1974120118, , MANN, 0, 117S, 1275E, 55, 985
SH, 05, 1974120200, , MANN, 0, 120S, 1276E, 55, 985
SH, 05, 1974120206, , MANN, 0, 120S, 1279E, 60, 980
SH, 05, 1974120212, , MANN, 0, 120S, 1286E, 60, 980
SH, 05, 1974120218, , MANN, 0, 120S, 1295E, 60, 980
SH, 05, 1974120300, , MANN, 0, 121S, 1303E, 60, 980
SH, 05, 1974120306, , MANN, 0, 116S, 1300E, 60, 980
SH, 05, 1974120312, , MANN, 0, 113S, 1300E, 50, 989
SH, 05, 1974120318, , MANN, 0, 114S, 1297E, 45, 992
SH, 05, 1974120400, , MANN, 0, 116S, 1293E, 40, 994
SH, 05, 1974120406, , MANN, 0, 118S, 1287E, 35, 996
SH, 05, 1974120412, , MANN, 0, 121S, 1280E, 35, 997
SH, 05, 1974120418, , MANN, 0, 124S, 1274E, 35, 998
SH, 05, 1974120500, , MANN, 0, 124S, 1267E, 35, 998
SH, 05, 1974120506, , MANN, 0, 121S, 1258E, 35, 998
SH, 05, 1974120512, , MANN, 0, 118S, 1249E, 35, 998
SH, 05, 1974120518, , MANN, 0, 116S, 1239E, 35, 996
SH, 05, 1974120600, , MANN, 0, 115S, 1228E, 40, 994
SH, 05, 1974120606, , MANN, 0, 114S, 1218E, 40, 995
SH, 05, 1974120612, , MANN, 0, 114S, 1207E, 35, 997
SH, 05, 1974120618, , MANN, 0, 115S, 1197E, 30, 1000
SH, 05, 1974120700, , MANN, 0, 116S, 1187E, 25, 1001
SH, 05, 1974120706, , MANN, 0, 119S, 1176E, 25, 1002
SH, 05, 1974120712, , MANN, 0, 121S, 1163E, 25, 1003
SH, 05, 1974120718, , MANN, 0, 122S, 1151E, 20, 1004
SH, 05, 1974120800, , MANN, 0, 123S, 1138E, 20, 1005
SH, 05, 1974120806, , MANN, 0, 123S, 1130E, 15, 1006
SH, 05, 1974120812, , MANN, 0, 122S, 1125E, 15, 1006
SH, 05, 1974120818, , MANN, 0, 121S, 1119E, 15, 1006
SH, 05, 1974120900, , MANN, 0, 119S, 1113E, 15, 1006
