SH, 33, 1975042206, , MANN, 0, 158S, 1045E, 50, 987
SH, 33, 1975042212, , MANN, 0, 166S, 1049E, 55, 985
SH, 33, 1975042218, , MANN, 0, 175S, 1052E, 55, 986
SH, 33, 1975042300, , MANN, 0, 183S, 1056E, 50, 987
SH, 33, 1975042306, , MANN, 0, 192S, 1060E, 50, 989
SH, 33, 1975042312, , MANN, 0, 200S, 1064E, 45, 990
SH, 33, 1975042318, , MANN, 0, 208S, 1067E, 45, 992
SH, 33, 1975042400, , MANN, 0, 215S, 1069E, 40, 993
SH, 33, 1975042406, , MANN, 0, 223S, 1073E, 40, 995
SH, 33, 1975042412, , MANN, 0, 231S, 1075E, 35, 998
SH, 33, 1975042418, , MANN, 0, 239S, 1079E, 30, 1000
SH, 33, 1975042500, , MANN, 0, 247S, 1083E, 25, 1002
SH, 33, 1975042506, , MANN, 0, 255S, 1089E, 25, 1003
SH, 33, 1975042512, , MANN, 0, 262S, 1096E, 25, 1003
SH, 33, 1975042518, , MANN, 0, 268S, 1105E, 20, 1004
SH, 33, 1975042600, , MANN, 0, 273S, 1113E, 20, 1004
