SH, 09, 1974122118, , MANN, 0, 95S, 1318E, 45, 990
SH, 09, 1974122200, , MANN, 0, 99S, 1314E, 45, 990
SH, 09, 1974122206, , MANN, 0, 104S, 1311E, 55, 985
SH, 09, 1974122212, , MANN, 0, 108S, 1308E, 55, 985
SH, 09, 1974122218, , MANN, 0, 111S, 1307E, 55, 984
SH, 09, 1974122300, , MANN, 0, 112S, 1305E, 60, 980
SH, 09, 1974122306, , MANN, 0, 114S, 1303E, 65, 977
SH, 09, 1974122312, , MANN, 0, 116S, 1301E, 70, 975
SH, 09, 1974122318, , MANN, 0, 117S, 1301E, 75, 972
SH, 09, 1974122400, , MANN, 0, 119S, 1301E, 75, 970
SH, 09, 1974122406, , MANN, 0, 121S, 1304E, 85, 963
SH, 09, 1974122412, , MANN, 0, 122S, 1307E, 90, 956
SH, 09, 1974122418, , MANN, 0, 124S, 1310E, 110, 950
SH, 09, 1974122500, , MANN, 0, 125S, 1315E, 80, 968
