SH, 04, 1969122906, , MANN, 0, 210S, 420E, 25, -999
SH, 04, 1969122912, , MANN, 0, 208S, 420E, 25, -999
SH, 04, 1969122918, , MANN, 0, 206S, 420E, 30, -999
SH, 04, 1969123000, , MANN, 0, 203S, 420E, 30, -999
SH, 04, 1969123006, , MANN, 0, 200S, 420E, 35, -999
SH, 04, 1969123012, , MANN, 0, 200S, 413E, 35, -999
SH, 04, 1969123018, , MANN, 0, 200S, 405E, 30, -999
SH, 04, 1969123100, , MANN, 0, 200S, 399E, 30, -999
SH, 04, 1969123106, , MANN, 0, 200S, 390E, 30, -999
SH, 04, 1969123112, , MANN, 0, 200S, 384E, 30, -999
SH, 04, 1969123118, , MANN, 0, 200S, 379E, 30, -999
SH, 04, 1970010100, , MANN, 0, 200S, 371E, 25, -999
SH, 04, 1970010106, , MANN, 0, 200S, 360E, 25, -999
