SH, 15, 1961022006, , MANN, 0, 122S, 1161E, 30, 1000
SH, 15, 1961022012, , MANN, 0, 122S, 1161E, 30, 999
SH, 15, 1961022018, , MANN, 0, 122S, 1161E, 35, 997
SH, 15, 1961022100, , MANN, 0, 122S, 1161E, 40, 995
SH, 15, 1961022106, , MANN, 0, 125S, 1158E, 40, 995
SH, 15, 1961022112, , MANN, 0, 130S, 1153E, 40, 995
SH, 15, 1961022118, , MANN, 0, 135S, 1148E, 40, 995
SH, 15, 1961022200, , MANN, 0, 139S, 1144E, 40, 995
SH, 15, 1961022206, , MANN, 0, 142S, 1141E, 40, 995
SH, 15, 1961022212, , MANN, 0, 145S, 1141E, 40, 995
SH, 15, 1961022218, , MANN, 0, 147S, 1140E, 40, 995
SH, 15, 1961022300, , MANN, 0, 149S, 1139E, 40, 995
SH, 15, 1961022306, , MANN, 0, 153S, 1132E, 40, 993
SH, 15, 1961022312, , MANN, 0, 157S, 1121E, 45, 991
SH, 15, 1961022318, , MANN, 0, 154S, 1108E, 50, 989
SH, 15, 1961022400, , MANN, 0, 152S, 1095E, 50, 988
SH, 15, 1961022406, , MANN, 0, 152S, 1089E, 55, 986
SH, 15, 1961022412, , MANN, 0, 155S, 1087E, 60, 981
SH, 15, 1961022418, , MANN, 0, 157S, 1084E, 65, 976
SH, 15, 1961022500, , MANN, 0, 159S, 1082E, 75, 971
SH, 15, 1961022506, , MANN, 0, 163S, 1081E, 75, 970
SH, 15, 1961022512, , MANN, 0, 169S, 1081E, 75, 970
SH, 15, 1961022518, , MANN, 0, 174S, 1080E, 75, 970
SH, 15, 1961022600, , MANN, 0, 179S, 1080E, 75, 970
SH, 15, 1961022606, , MANN, 0, 186S, 1080E, 75, 971
SH, 15, 1961022612, , MANN, 0, 193S, 1080E, 70, 974
SH, 15, 1961022618, , MANN, 0, 200S, 1081E, 65, 976
SH, 15, 1961022700, , MANN, 0, 208S, 1081E, 65, 979
SH, 15, 1961022706, , MANN, 0, 213S, 1081E, 60, 980
SH, 15, 1961022712, , MANN, 0, 219S, 1081E, 60, 980
SH, 15, 1961022718, , MANN, 0, 224S, 1081E, 60, 980
SH, 15, 1961022800, , MANN, 0, 229S, 1081E, 60, 980
SH, 15, 1961022806, , MANN, 0, 238S, 1081E, 60, 980
SH, 15, 1961022812, , MANN, 0, 248S, 1081E, 60, 980
SH, 15, 1961022818, , MANN, 0, 258S, 1081E, 60, 980
SH, 15, 1961030100, , MANN, 0, 269S, 1081E, 60, 980
SH, 15, 1961030106, , MANN, 0, 278S, 1081E, 60, 980
SH, 15, 1961030112, , MANN, 0, 288S, 1084E, 60, 982
SH, 15, 1961030118, , MANN, 0, 298S, 1087E, 55, 985
SH, 15, 1961030200, , MANN, 0, 308S, 1090E, 50, 988
